stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
56878,56878,Jean-Brillon / Dollard,45.426456,-73.625649,https://www.stm.info/fr/recherche#stq=56878,0,,1
56879,56879,Dollard / Jean-Brillon,45.426261,-73.626085,https://www.stm.info/fr/recherche#stq=56879,0,,1
56880,56880,Newman / Thierry,45.436661,-73.625437,https://www.stm.info/fr/recherche#stq=56880,0,,1
56881,56881,Newman / Thierry,45.436277,-73.625455,https://www.stm.info/fr/recherche#stq=56881,0,,1
56882,56882,Centrale / 66e Avenue,45.416906,-73.625577,https://www.stm.info/fr/recherche#stq=56882,0,,1
56883,56883,Centrale / 66e Avenue,45.416789,-73.625791,https://www.stm.info/fr/recherche#stq=56883,0,,1
56884,56884,Shevchenko / Lefebvre,45.431328,-73.624675,https://www.stm.info/fr/recherche#stq=56884,0,,1
56885,56885,Newman / No 7721,45.438204,-73.623773,https://www.stm.info/fr/recherche#stq=56885,0,,1
56886,56886,Cordner / No 7213,45.445668,-73.623786,https://www.stm.info/fr/recherche#stq=56886,0,,1
56887,56887,Jean-Brillon / Rancourt,45.427407,-73.624157,https://www.stm.info/fr/recherche#stq=56887,0,,1
56888,56888,Jean-Brillon / Rancourt,45.427149,-73.624295,https://www.stm.info/fr/recherche#stq=56888,0,,1
56889,56889,Newman / No 7700,45.437691,-73.623933,https://www.stm.info/fr/recherche#stq=56889,0,,1
56890,56890,Shevchenko / Lemieux,45.431062,-73.624210,https://www.stm.info/fr/recherche#stq=56890,0,,1
56891,56891,Dollard / Salley,45.425126,-73.623336,https://www.stm.info/fr/recherche#stq=56891,0,,1
56892,56892,Dollard / Salley,45.425161,-73.623768,https://www.stm.info/fr/recherche#stq=56892,0,,1
56893,56893,Salley / Dollard,45.424953,-73.623600,https://www.stm.info/fr/recherche#stq=56893,0,,1
56894,56894,Latour / Centrale,45.417015,-73.623629,https://www.stm.info/fr/recherche#stq=56894,0,,1
56895,56895,Latour / Centrale,45.417189,-73.623455,https://www.stm.info/fr/recherche#stq=56895,0,,1
56896,56896,Champlain / No 8700,45.418408,-73.621816,https://www.stm.info/fr/recherche#stq=56896,0,,1
56897,56897,Beyries / Champlain,45.419485,-73.622675,https://www.stm.info/fr/recherche#stq=56897,0,,1
56898,56898,Latour / Beyries,45.419145,-73.623207,https://www.stm.info/fr/recherche#stq=56898,0,,1
56899,56899,Newman / Lapierre,45.439661,-73.622194,https://www.stm.info/fr/recherche#stq=56899,0,,1
56900,56900,Newman / Lapierre,45.439133,-73.622378,https://www.stm.info/fr/recherche#stq=56900,0,,1
56901,56901,Cordner / Léger,45.444531,-73.625592,https://www.stm.info/fr/recherche#stq=56901,0,,1
56902,56902,Bibliothèque L'Octogone (Dollard / De La Vérendrye,45.424332,-73.622902,https://www.stm.info/fr/recherche#stq=56902,0,,1
56903,56903,Dollard / De La Vérendrye,45.423659,-73.622241,https://www.stm.info/fr/recherche#stq=56903,0,,1
56904,56904,Senkus / No 2480,45.448088,-73.623276,https://www.stm.info/fr/recherche#stq=56904,0,,1
56905,56905,Senkus / Carrefour Angrignon,45.447011,-73.620461,https://www.stm.info/fr/recherche#stq=56905,0,,1
56906,56906,Cordner / Senkus,45.447045,-73.621285,https://www.stm.info/fr/recherche#stq=56906,0,,1
56908,56908,Jean-Brillon / Patrice,45.428543,-73.622368,https://www.stm.info/fr/recherche#stq=56908,0,,1
56909,56909,Jean-Brillon / Patrice,45.428136,-73.622741,https://www.stm.info/fr/recherche#stq=56909,0,,1
56910,56910,Centrale / 63e Avenue,45.417054,-73.621440,https://www.stm.info/fr/recherche#stq=56910,0,,1
56911,56911,Centrale / 63e Avenue,45.416976,-73.621205,https://www.stm.info/fr/recherche#stq=56911,0,,1
56912,56912,Shevchenko / Robert,45.431266,-73.621008,https://www.stm.info/fr/recherche#stq=56912,0,,1
56913,56913,Shevchenko / Robert,45.431046,-73.621585,https://www.stm.info/fr/recherche#stq=56913,0,,1
56914,56914,Jean-Brillon / Boursier,45.429677,-73.620417,https://www.stm.info/fr/recherche#stq=56914,0,,1
56915,56915,Champlain / Dollard,45.422603,-73.619130,https://www.stm.info/fr/recherche#stq=56915,0,,1
56916,56916,Dollard / Champlain (Hôpital de LaSalle),45.421739,-73.620922,https://www.stm.info/fr/recherche#stq=56916,0,,1
56917,56917,Dollard / Champlain (Hôpital de LaSalle),45.422263,-73.621384,https://www.stm.info/fr/recherche#stq=56917,0,,1
56918,56918,Newman / Léger,45.441600,-73.618848,https://www.stm.info/fr/recherche#stq=56918,0,,1
56919,56919,Léger / Newman,45.441777,-73.619966,https://www.stm.info/fr/recherche#stq=56919,0,,1
56920,56920,Newman / Léger,45.441206,-73.619004,https://www.stm.info/fr/recherche#stq=56920,0,,1
56921,56921,Léger / Newman,45.441741,-73.619546,https://www.stm.info/fr/recherche#stq=56921,0,,1
56922,56922,Shevchenko / Jean-Brillon,45.431266,-73.618507,https://www.stm.info/fr/recherche#stq=56922,0,,1
56923,56923,Jean-Brillon / Shevchenko,45.431328,-73.618920,https://www.stm.info/fr/recherche#stq=56923,0,,1
56924,56924,Shevchenko / Jean-Brillon,45.431046,-73.619497,https://www.stm.info/fr/recherche#stq=56924,0,,1
56925,56925,Jean-Brillon / Shevchenko,45.431571,-73.618469,https://www.stm.info/fr/recherche#stq=56925,0,,1
56926,56926,Centrale / 43e Avenue,45.417799,-73.618589,https://www.stm.info/fr/recherche#stq=56926,0,,1
56927,56927,Centrale / 43e Avenue,45.417595,-73.618790,https://www.stm.info/fr/recherche#stq=56927,0,,1
56928,56928,35e Avenue / Champlain,45.422776,-73.618015,https://www.stm.info/fr/recherche#stq=56928,0,,1
56929,56929,Champlain / 35e Avenue,45.423190,-73.618300,https://www.stm.info/fr/recherche#stq=56929,0,,1
56930,56930,Champlain / 35e Avenue,45.422843,-73.618534,https://www.stm.info/fr/recherche#stq=56930,0,,1
56931,56931,Jean-Brillon / Bernie,45.433328,-73.616976,https://www.stm.info/fr/recherche#stq=56931,0,,1
56932,56932,Jean-Brillon / Bernie,45.433018,-73.617062,https://www.stm.info/fr/recherche#stq=56932,0,,1
56933,56933,Champlain / No 8398,45.424030,-73.616381,https://www.stm.info/fr/recherche#stq=56933,0,,1
56935,56935,35e Avenue / George,45.421927,-73.616742,https://www.stm.info/fr/recherche#stq=56935,0,,1
56936,56936,Centrale / 40e Avenue,45.418381,-73.616323,https://www.stm.info/fr/recherche#stq=56936,0,,1
56937,56937,Centrale / 40e Avenue,45.418164,-73.616660,https://www.stm.info/fr/recherche#stq=56937,0,,1
56938,56938,Newman / No 7214,45.442653,-73.616446,https://www.stm.info/fr/recherche#stq=56938,0,,1
56939,56939,Jean-Brillon / Thierry,45.434758,-73.615585,https://www.stm.info/fr/recherche#stq=56939,0,,1
56940,56940,Jean-Brillon / Thierry,45.434347,-73.615749,https://www.stm.info/fr/recherche#stq=56940,0,,1
56941,56941,Jean-Brillon / Lapierre,45.436599,-73.614607,https://www.stm.info/fr/recherche#stq=56941,0,,1
56942,56942,Jean-Brillon / Lapierre,45.436463,-73.614835,https://www.stm.info/fr/recherche#stq=56942,0,,1
56943,56943,Newman / Senkus,45.444427,-73.614125,https://www.stm.info/fr/recherche#stq=56943,0,,1
56944,56944,Senkus / Newman,45.444472,-73.615132,https://www.stm.info/fr/recherche#stq=56944,0,,1
56945,56945,Newman / Senkus,45.443980,-73.614251,https://www.stm.info/fr/recherche#stq=56945,0,,1
56946,56946,Raymond / 30e Avenue,45.425206,-73.613941,https://www.stm.info/fr/recherche#stq=56946,0,,1
56947,56947,Champlain / Raymond,45.425285,-73.614480,https://www.stm.info/fr/recherche#stq=56947,0,,1
56948,56948,Shevchenko / Bouvier,45.430665,-73.612694,https://www.stm.info/fr/recherche#stq=56948,0,,1
56949,56949,Shevchenko / Bouvier,45.430627,-73.613845,https://www.stm.info/fr/recherche#stq=56949,0,,1
56950,56950,Newman / Guy-Bouchard,45.445652,-73.612579,https://www.stm.info/fr/recherche#stq=56950,0,,1
56951,56951,Newman / Guy-Bouchard,45.445685,-73.612076,https://www.stm.info/fr/recherche#stq=56951,0,,1
56952,56952,Centrale / 35e Avenue,45.419202,-73.612992,https://www.stm.info/fr/recherche#stq=56952,0,,1
56953,56953,35e Avenue / Centrale,45.419280,-73.613323,https://www.stm.info/fr/recherche#stq=56953,0,,1
56954,56954,Centrale / 35e Avenue,45.419017,-73.613199,https://www.stm.info/fr/recherche#stq=56954,0,,1
56955,56955,Lapierre / Jean-Chevalier,45.436429,-73.612046,https://www.stm.info/fr/recherche#stq=56955,0,,1
56956,56956,Lapierre / Jean-Chevalier,45.436340,-73.612430,https://www.stm.info/fr/recherche#stq=56956,0,,1
56957,56957,Centrale / 31e Avenue,45.419605,-73.611349,https://www.stm.info/fr/recherche#stq=56957,0,,1
56958,56958,Centrale / 31e Avenue,45.419406,-73.611615,https://www.stm.info/fr/recherche#stq=56958,0,,1
56959,56959,George / Raymond,45.423842,-73.611289,https://www.stm.info/fr/recherche#stq=56959,0,,1
56960,56960,Newman / Angrignon,45.447444,-73.609854,https://www.stm.info/fr/recherche#stq=56960,0,,1
56961,56961,Raymond / Lévis-Sauvé,45.422032,-73.610069,https://www.stm.info/fr/recherche#stq=56961,0,,1
56962,56962,Raymond / Lévis-Sauvé,45.422272,-73.610453,https://www.stm.info/fr/recherche#stq=56962,0,,1
56963,56963,Shevchenko / De La Vérendrye,45.430288,-73.611756,https://www.stm.info/fr/recherche#stq=56963,0,,1
56964,56964,Shevchenko / De La Vérendrye,45.430405,-73.610372,https://www.stm.info/fr/recherche#stq=56964,0,,1
56965,56965,Lapierre / Leclerc,45.435916,-73.609268,https://www.stm.info/fr/recherche#stq=56965,0,,1
56966,56966,Lapierre / Leclerc,45.435833,-73.609664,https://www.stm.info/fr/recherche#stq=56966,0,,1
56967,56967,George / Gamelin,45.424196,-73.609820,https://www.stm.info/fr/recherche#stq=56967,0,,1
56968,56968,Allard / Newman,45.448595,-73.608069,https://www.stm.info/fr/recherche#stq=56968,0,,1
56969,56969,Carrefour Angrignon (Newman / No 6767),45.449752,-73.607727,https://www.stm.info/fr/recherche#stq=56969,0,,1
56970,56970,Carrefour Angrignon (Newman / No 6900),45.449428,-73.607792,https://www.stm.info/fr/recherche#stq=56970,0,,1
56971,56971,Bishop-Power / Champlain,45.428683,-73.607420,https://www.stm.info/fr/recherche#stq=56971,0,,1
56972,56972,Champlain / Bishop-Power,45.428652,-73.609346,https://www.stm.info/fr/recherche#stq=56972,0,,1
56973,56973,Bishop-Power / George,45.428308,-73.607216,https://www.stm.info/fr/recherche#stq=56973,0,,1
56974,56974,Centrale / Raymond,45.420220,-73.608310,https://www.stm.info/fr/recherche#stq=56974,0,,1
56975,56975,Centrale / Raymond,45.420113,-73.609296,https://www.stm.info/fr/recherche#stq=56975,0,,1
56976,56976,George / Gagné,45.425350,-73.608349,https://www.stm.info/fr/recherche#stq=56976,0,,1
56977,56977,George / Gagné,45.425025,-73.608395,https://www.stm.info/fr/recherche#stq=56977,0,,1
56978,56978,Gagné / Lévis-Sauvé,45.424334,-73.606356,https://www.stm.info/fr/recherche#stq=56978,0,,1
56979,56979,Bishop-Power / George,45.427896,-73.605503,https://www.stm.info/fr/recherche#stq=56979,0,,1
56980,56980,George / Bishop-Power,45.427817,-73.606226,https://www.stm.info/fr/recherche#stq=56980,0,,1
56981,56981,George / 11e Avenue,45.427542,-73.606645,https://www.stm.info/fr/recherche#stq=56981,0,,1
56982,56982,9e Avenue / George,45.429406,-73.605012,https://www.stm.info/fr/recherche#stq=56982,0,,1
56983,56983,George / 9e Avenue,45.429197,-73.605323,https://www.stm.info/fr/recherche#stq=56983,0,,1
56984,56984,Centrale / Blais,45.421249,-73.604965,https://www.stm.info/fr/recherche#stq=56984,0,,1
56985,56985,Centrale / Murphy,45.421544,-73.604060,https://www.stm.info/fr/recherche#stq=56985,0,,1
56986,56986,De La Vérendrye / Lapierre,45.434693,-73.602874,https://www.stm.info/fr/recherche#stq=56986,0,,1
56987,56987,Centrale / Duranceau,45.423268,-73.602298,https://www.stm.info/fr/recherche#stq=56987,0,,1
56988,56988,Centrale / Cyrenne,45.422719,-73.602936,https://www.stm.info/fr/recherche#stq=56988,0,,1
56989,56989,Broadway / 9e Avenue,45.429033,-73.602097,https://www.stm.info/fr/recherche#stq=56989,0,,1
56990,56990,9e Avenue / Broadway,45.428736,-73.601584,https://www.stm.info/fr/recherche#stq=56990,0,,1
56991,56991,Broadway / 8e Avenue,45.429401,-73.601792,https://www.stm.info/fr/recherche#stq=56991,0,,1
56992,56992,Broadway / 6e Avenue,45.430912,-73.601485,https://www.stm.info/fr/recherche#stq=56992,0,,1
56993,56993,Broadway / 6e Avenue,45.430698,-73.601371,https://www.stm.info/fr/recherche#stq=56993,0,,1
56994,56994,Broadway / 4e Avenue,45.432176,-73.601076,https://www.stm.info/fr/recherche#stq=56994,0,,1
56995,56995,Broadway / 4e Avenue,45.431967,-73.600956,https://www.stm.info/fr/recherche#stq=56995,0,,1
56996,56996,Centrale / 12e Avenue,45.425347,-73.600891,https://www.stm.info/fr/recherche#stq=56996,0,,1
56997,56997,Centrale / 12e Avenue,45.425007,-73.600947,https://www.stm.info/fr/recherche#stq=56997,0,,1
56998,56998,Broadway / 2e Avenue,45.433446,-73.600662,https://www.stm.info/fr/recherche#stq=56998,0,,1
56999,56999,Broadway / 2e Avenue,45.433257,-73.600539,https://www.stm.info/fr/recherche#stq=56999,0,,1
57000,57000,De La Vérendrye / Ducas,45.436773,-73.600376,https://www.stm.info/fr/recherche#stq=57000,0,,1
57001,57001,De La Vérendrye / Ducas,45.436168,-73.600563,https://www.stm.info/fr/recherche#stq=57001,0,,2
57002,57002,Broadway / Alepin,45.434473,-73.600141,https://www.stm.info/fr/recherche#stq=57002,0,,1
57003,57003,Champlain / Allion,45.435290,-73.599804,https://www.stm.info/fr/recherche#stq=57003,0,,2
57004,57004,Bishop-Power / No 506,45.427443,-73.601820,https://www.stm.info/fr/recherche#stq=57004,0,,1
57005,57005,Centrale / Bishop-Power,45.427447,-73.599257,https://www.stm.info/fr/recherche#stq=57005,0,,1
57006,57006,Centrale / Bishop-Power,45.426925,-73.599449,https://www.stm.info/fr/recherche#stq=57006,0,,1
57007,57007,Centrale / Bishop-Power,45.426977,-73.599620,https://www.stm.info/fr/recherche#stq=57007,0,,1
57008,57008,Champlain / Centrale,45.436426,-73.598658,https://www.stm.info/fr/recherche#stq=57008,0,,1
57009,57009,Champlain / Centrale,45.436442,-73.598426,https://www.stm.info/fr/recherche#stq=57009,0,,1
57010,57010,Centrale / 8e Avenue,45.428884,-73.598505,https://www.stm.info/fr/recherche#stq=57010,0,,1
57011,57011,Centrale / 5e Avenue,45.430693,-73.597915,https://www.stm.info/fr/recherche#stq=57011,0,,1
57012,57012,Centrale / 2e Avenue,45.432724,-73.597254,https://www.stm.info/fr/recherche#stq=57012,0,,1
57013,57013,Centrale / Lacharité,45.435233,-73.597485,https://www.stm.info/fr/recherche#stq=57013,0,,1
57014,57014,Édouard / 8e Avenue,45.428569,-73.595318,https://www.stm.info/fr/recherche#stq=57014,0,,1
57015,57015,Édouard / 8e Avenue,45.428346,-73.595209,https://www.stm.info/fr/recherche#stq=57015,0,,1
57016,57016,Édouard / 5e Avenue,45.430486,-73.594692,https://www.stm.info/fr/recherche#stq=57016,0,,1
57017,57017,Édouard / 5e Avenue,45.430308,-73.594591,https://www.stm.info/fr/recherche#stq=57017,0,,1
57018,57018,Édouard / 2e Avenue,45.432378,-73.594074,https://www.stm.info/fr/recherche#stq=57018,0,,1
57019,57019,Édouard / Alepin,45.433713,-73.593645,https://www.stm.info/fr/recherche#stq=57019,0,,1
57020,57020,Édouard / Alepin,45.433449,-73.593567,https://www.stm.info/fr/recherche#stq=57020,0,,1
57021,57021,Lacharité / Édouard,45.434761,-73.592761,https://www.stm.info/fr/recherche#stq=57021,0,,1
57022,57022,Édouard / Lacharité,45.434548,-73.593210,https://www.stm.info/fr/recherche#stq=57022,0,,1
57023,57023,Édouard / Alepin,45.433944,-73.593568,https://www.stm.info/fr/recherche#stq=57023,0,,1
57024,57024,Ouimet / Lacharité,45.434650,-73.591266,https://www.stm.info/fr/recherche#stq=57024,0,,1
57025,57025,Lacharité / Ouimet,45.434458,-73.591668,https://www.stm.info/fr/recherche#stq=57025,0,,1
57026,57026,Raymond / Mongeau,45.420831,-73.609176,https://www.stm.info/fr/recherche#stq=57026,0,,1
57027,57027,Raymond / Mongeau,45.420927,-73.609450,https://www.stm.info/fr/recherche#stq=57027,0,,1
57028,57028,Bishop-Power / No 220,45.427072,-73.597505,https://www.stm.info/fr/recherche#stq=57028,0,,1
57030,57030,35e Avenue / 39e Avenue,45.421217,-73.615100,https://www.stm.info/fr/recherche#stq=57030,0,,1
57033,57033,Lapierre / Cordner,45.443603,-73.631318,https://www.stm.info/fr/recherche#stq=57033,0,,1
57034,57034,Lapierre / Cordner,45.443294,-73.630988,https://www.stm.info/fr/recherche#stq=57034,0,,1
57035,57035,Carr. Angrignon; entrée ouest (Senkus / No 2350),45.446167,-73.618551,https://www.stm.info/fr/recherche#stq=57035,0,,1
57036,57036,Cordner / Léger,45.444242,-73.625788,https://www.stm.info/fr/recherche#stq=57036,0,,1
57038,57038,Airlie / Labatt,45.424079,-73.645603,https://www.stm.info/fr/recherche#stq=57038,0,,1
57039,57039,Place Airlie (Airlie / No 9189),45.422056,-73.637675,https://www.stm.info/fr/recherche#stq=57039,0,,1
57040,57040,Champlain / No 8398,45.424038,-73.616675,https://www.stm.info/fr/recherche#stq=57040,0,,1
57042,57042,Cordner / No 7213,45.445633,-73.623569,https://www.stm.info/fr/recherche#stq=57042,0,,1
57043,57043,Shevchenko / Jean-Chevalier,45.430974,-73.616018,https://www.stm.info/fr/recherche#stq=57043,0,,1
57044,57044,Bishop-Power / No 220,45.427295,-73.597686,https://www.stm.info/fr/recherche#stq=57044,0,,1
57045,57045,Newman / No 7475,45.440393,-73.620983,https://www.stm.info/fr/recherche#stq=57045,0,,1
57046,57046,Newman / No 7214,45.442809,-73.616711,https://www.stm.info/fr/recherche#stq=57046,0,,1
57047,57047,90e Avenue / No 795,45.425573,-73.640240,https://www.stm.info/fr/recherche#stq=57047,0,,1
57048,57048,90e Avenue / No 860,45.425635,-73.640432,https://www.stm.info/fr/recherche#stq=57048,0,,1
57049,57049,90e Avenue / No 999,45.426476,-73.639806,https://www.stm.info/fr/recherche#stq=57049,0,,1
57050,57050,90e Avenue / No 1008,45.427110,-73.639732,https://www.stm.info/fr/recherche#stq=57050,0,,1
57051,57051,Centrale / No 9389,45.419381,-73.645803,https://www.stm.info/fr/recherche#stq=57051,0,,1
57052,57052,Centrale / No 9389,45.419530,-73.645773,https://www.stm.info/fr/recherche#stq=57052,0,,1
57053,57053,Centrale / 76e Avenue,45.417096,-73.632532,https://www.stm.info/fr/recherche#stq=57053,0,,1
57054,57054,Saint-Patrick / Lyette,45.431116,-73.665350,https://www.stm.info/fr/recherche#stq=57054,0,,1
57055,57055,Lafleur / Numéro 225,45.427225,-73.648677,https://www.stm.info/fr/recherche#stq=57055,0,,1
57056,57056,Jean-Brillon / Maurice,45.429949,-73.620319,https://www.stm.info/fr/recherche#stq=57056,0,,1
57057,57057,Jean-Milot / Bergevin,45.432234,-73.654659,https://www.stm.info/fr/recherche#stq=57057,0,,1
57058,57058,Cégep André-Laurendeau,45.435109,-73.605285,https://www.stm.info/fr/recherche#stq=57058,0,,1
57059,57059,Cégep André-Laurendeau,45.435256,-73.605343,https://www.stm.info/fr/recherche#stq=57059,0,,1
57060,57060,Newman / Angrignon,45.446766,-73.611176,https://www.stm.info/fr/recherche#stq=57060,0,,1
57061,57061,Gagné / Centre Lecavalier,45.426147,-73.611065,https://www.stm.info/fr/recherche#stq=57061,0,,1
57062,57062,Salley / Dollard,45.424829,-73.623955,https://www.stm.info/fr/recherche#stq=57062,0,,1
57063,57063,LaSalle / No 6875,45.441091,-73.579084,https://www.stm.info/fr/recherche#stq=57063,0,,1
57064,57064,LaSalle / Orchard,45.419931,-73.648673,https://www.stm.info/fr/recherche#stq=57064,0,,1
57065,57065,Newman / No 9100,45.429785,-73.637318,https://www.stm.info/fr/recherche#stq=57065,0,,1
57066,57066,Bergevin / No 411,45.433707,-73.654669,https://www.stm.info/fr/recherche#stq=57066,0,,1
57067,57067,Jean-Brillon / Marie-Claire,45.426623,-73.625123,https://www.stm.info/fr/recherche#stq=57067,0,,1
57068,57068,Bergevin / No 398,45.433664,-73.654873,https://www.stm.info/fr/recherche#stq=57068,0,,1
57069,57069,Juliette / Préville,45.433594,-73.630547,https://www.stm.info/fr/recherche#stq=57069,0,,1
57072,57072,George / Albert-Couture,45.424074,-73.610178,https://www.stm.info/fr/recherche#stq=57072,0,,1
57073,57073,Édouard / 3e Avenue,45.431541,-73.594193,https://www.stm.info/fr/recherche#stq=57073,0,,1
